,Al,Si,S,K,Ca,Ti,Mn,Fe,Cu,Zn,Hg,Pb,Sr
109f.3,0.06973742311586478,0.27085160191078544,0.730622967783373,0.25924594448731275,0.6964464922101151,0.3010093621348701,0.10407090066502826,2.668888408169455,2.3844314922770193,0.15391545978831497,0.0894697169058122,0.09814719827297828,0.09941793301546381
110f.4,0.04730864717119528,0.15154422268143766,0.5832445637198282,0.2913363426204388,0.3080709366107331,0.26325353506346677,0.0969548476251015,1.3680007854393483,2.5382582793092467,0.16252071523679734,0.08851036937429906,0.09577065707161807,0.10027933806406401
111f.1,0.0771080921859843,0.3480831498797401,0.6746674580640589,0.21133853942886505,0.5314133087645785,0.32065270352275194,0.1286741288353613,3.228114355446689,2.3614512692626275,0.17119874557607384,0.08883199489725861,0.11292118656455279,0.0899763466674935
112f.4,0.07212230014762326,0.15433032643191621,0.5512952503204803,0.22218654605715435,0.3216515918222085,0.29557843619382546,0.08378371930628477,1.9200089157118327,2.6257190856969785,0.14959679338633047,0.10972041936576511,0.08736567798998181,0.11345911755428285
113f.5,0.05997487271811697,0.20198127793459922,0.6199229883519041,0.2713551424272054,0.40578087677567504,0.3196158681002273,0.11744978635541929,2.306040681679964,2.562743621511581,0.15678351289987477,0.09177598667183777,0.08727568886142628,0.13150973452909448
114f.1,0.06553740380367433,0.22010116601371485,0.5648908144584325,0.3533550568413792,0.4408273369518958,0.2732612084456898,0.1805234394047627,2.7454617506862906,2.3817114370463455,0.17165174308346934,0.10009800103849363,0.12263946060476995,0.08925230123772504
115,0.06442358022784835,0.19584709162807404,0.6394384591403951,0.13723510764003963,0.413563553055397,0.2830427824405118,0.10202775430505213,1.533991070917322,2.569773453012423,0.15958615512126675,0.09872680465737436,0.10017091228989501,0.09183802720368407
116f.1,0.0485161000249395,0.1705358742346912,0.8107654317518415,0.19988127395157523,0.6224230651693603,0.29390053707730196,0.11743340979103516,2.408388408052296,2.239991820021146,0.15154157255812484,0.08636573594343301,0.09685426465370985,0.10961610740140997
117f.6,0.05874502243636844,0.18636225563646414,0.5953779074521405,0.291208740864439,0.29063717569794917,0.27422137874090735,0.11593633404272519,1.5501395915698317,2.544412341585808,0.1656787411741141,0.1012561095595782,0.12156940567545192,0.0879273212208994
118,0.0715465743498913,0.2235403176647843,0.786958491954869,0.14503732158671373,0.41567943689834036,0.28579870495819293,0.0896380553670627,1.5694492046879134,2.5723388961091236,0.13030834876418967,0.1006176176291304,0.0877633500868345,0.089354434310557
119f.1,0.053965530615667896,0.20678152495185,0.5883634078738328,0.19339723129186168,0.40686129252296865,0.28349889032462383,0.1085607811272581,1.9294063860279067,2.5327133994188364,0.13978866398928927,0.13115015181237824,0.11047579777296081,0.07755805973964103
120,0.045783964760781004,0.1908260798983702,0.6561973152212638,0.152559757082109,0.5099340735486866,0.2641424821946285,0.09094036984619341,1.4932019816068358,2.4173260946068003,0.17443282660068574,0.0909410235541886,0.09563486486221469,0.10326494458190472
122f.11,0.06986720856523797,0.39384833131971725,0.6251020722951638,0.21627096328435388,0.2727195253815586,0.33377425511936326,0.09922516084449236,2.6092667515002717,2.4363620076948913,0.16180470631046084,0.10591236911263029,0.10860525712947966,0.08893879772546459
124f.1,0.06318267298994094,0.22129747026206537,0.6145957306589094,0.25897095595877023,0.30803222072122965,0.2718072422506455,0.09086725636897934,1.643473421945697,2.4761408613984357,0.15380704746199947,0.07988662290620048,0.08552187820175601,0.09360242275790198
125f.1,0.057150196278505004,0.1981469402654099,0.590764673283335,0.22877676724266824,0.5090209745262432,0.30052374160461554,0.08744570304001105,2.8384304181443074,2.4045626345716204,0.15021541197863145,0.0905382223215686,0.12168155965078087,0.08953044966298163
126,0.05835294507032662,0.18400037838809133,0.5098345681450228,0.16732804447267693,0.42335634038781866,0.2809375034593326,0.13499598969004267,1.9026576508025819,2.450623540860491,0.14501209242911847,0.09178728998426626,0.09497004371701893,0.08048462300794157
127f.1,0.06652315107085834,0.28753950030690884,0.6933796873551801,0.16937171996621378,0.46878885544855037,0.2828346574424961,0.09650403703192027,1.904570581168212,2.4230988919803225,0.15753222980216183,0.0678968086724924,0.11739832223156842,0.08746640178654182
128f.2,0.08465223829863033,0.3762558210195388,0.9171188285636815,0.26625192577731505,0.6857845079846828,0.3041351012058339,0.14058498533506128,2.62816739282024,2.388367487636411,0.16665030026060354,0.0925288577695426,0.11612128577943458,0.09639230669930927
129f.6,0.05580815899239161,0.18552339859884817,0.44814726271907546,0.2686537641805586,1.6776548585350313,0.33667064956058684,0.17147453372361543,3.2574757643248744,2.249211393919889,0.25411766143342224,0.10744799626162795,0.10360980211479909,0.1052512185557518
130f.1,0.05303948110893172,0.17263522749662696,0.4574153576102758,0.07426390931360016,0.30983838173109285,0.2555289892273425,0.0526463267222037,1.103607657374815,2.5953644825236055,0.14366270353409435,0.09430523824814951,0.10470542168989573,0.09680131409013053
132f.1,0.05941461923272717,0.162350411321758,0.5213965142193618,0.1346369288362497,0.27206182114714067,0.27269695156382445,0.07609416232740907,1.3458297401604196,2.532105295422182,0.14338404141032451,0.09642682193267908,0.10616414838424186,0.10478401266866326
133f.6,0.06879976445060566,0.3011690692906363,0.6835491456801338,0.4268693819030198,0.4921669896692422,0.2935713493189747,0.1328401877660238,2.300683054388338,2.2984668998271807,0.1460758101219754,0.09343919816499424,0.1406956478191174,0.05277649099615031
134f.7,0.07141208979271539,0.2597998113317806,0.4890458341333645,0.13019376059171697,0.19278307885385448,0.307368690536814,0.06975726358731194,2.525261227567822,2.444754995672875,0.15859617487707348,0.10584832522171299,0.09974059511187915,0.10688483168735617
136f.1,0.058712356333563975,0.14966051357468224,0.32003833709382956,0.10651044763939518,0.15413317452145914,0.23932686105494724,0.05036257896824949,0.8377004428385771,2.504872656779702,0.16173114203042485,0.10469082470763191,0.09512673552180033,0.09876207475212413
137f.1,0.06860766329920195,0.2164409802467477,0.37582027178460803,0.19918474404584224,0.9924626860027855,0.25700892795576996,0.06741987905954179,2.130296372186631,2.3577165715475403,0.17213840755946816,0.09595317016054661,0.10785325570770364,0.26346967346610123
138f.1,0.05328984268072016,0.2253474881854242,0.7005545328075714,0.4614518963366831,0.9705120241729347,0.3761818511383687,0.1882429509475274,5.319373722908111,2.223014033561626,0.21278785308231454,0.10785368501870857,0.11866255448513097,0.18159498909960045
139f.2,0.14038364973518952,0.7625733604354523,1.931177057151628,0.29892966834803586,1.6515228640262993,0.3270372107685691,0.06968119192382569,1.609477269371965,2.4202824828792164,0.15126123352296092,0.10669519231277003,0.09988981441109945,0.20343464943004963
140,0.17049107080907636,0.9025527259724262,1.6144484549223772,0.4251248816037416,0.7050477547344455,0.36006293365371284,0.10220583167300464,2.4588555584570453,2.4414879068091997,0.17642410098835284,0.0866602696275164,0.0870631523549258,0.13186478966666013
141f.3,0.07496858812220943,0.277566404432494,0.5720159790782811,0.26281110824905834,0.9822130772282524,0.3700722492985991,0.12075193027360659,4.259422347247548,2.3289529219466165,0.1692999249191923,0.10863730200505463,0.11360516952345916,0.21370190238273246
142,0.07757857220605022,0.3475160828465453,0.5955788010639099,0.41495033505348855,2.2308983787374306,0.3509806559289536,0.14241076636682568,3.978722470771782,2.0715434229879346,0.17925308609241952,0.08420897513543084,0.13385259879263525,0.47626191386571626
142f.1,0.08095739796005803,0.20123814842501045,0.47570090595659914,0.18978220179329408,1.0582586735567678,0.269629418983284,0.05577417280144459,1.555544695638983,2.4149269946408154,0.12650046055751396,0.10126073680578183,0.10359851812261478,0.15395921907224444
143f.2,0.09504071068534174,0.4693314573549951,1.673580448633485,0.5112107410027613,0.5125298448954428,0.38001652730272123,0.0846654512217509,2.067910748035415,2.342666906901819,0.15765465864619488,0.06761177531248595,0.08374611009874366,0.12942800968988713
144,0.10603714852989606,0.4032472510279181,0.7146102155496554,0.5040809271144914,0.7666340083180859,0.39728038399294546,0.11269817627947165,3.786817049935389,2.312190582644069,0.14313158945950663,0.08755272820191878,0.11687771612015176,0.0987129331159754
145A,0.1534184154454373,0.8232532457946196,0.9780926154321857,0.22211522701672853,0.42437231696670924,0.3687166891209357,0.06124238172567354,1.4856938601620195,2.57732924778005,0.15462641249751533,0.12414448072517022,0.10306986086877679,0.08678770660736725
146,0.11911750052035523,0.5825827020015545,1.8272039069569221,0.2736304198689153,0.38893769034916037,0.3434945597449978,0.059945841680758304,1.444451404223549,2.5446047581672784,0.13463793562582327,0.09451397902281712,0.08706338863369485,0.08409538125689091
147f.4,0.09330599806444513,0.5120502472767786,1.6852733318886635,0.4139736623852253,0.5557769959416884,0.3380413682308053,0.08632257054394084,1.9906274215708855,2.4211469013536404,0.12331197718178218,0.10928601170182468,0.11593361024096864,0.09126561009120705
148,0.13579249633890886,0.6525278989624023,0.8341175648903206,0.2518662621437782,0.4817969810690783,0.3678546261485094,0.08650657236127461,1.6654959124676976,2.4958136650829856,0.18978823874118655,0.10373138862532061,0.09448210111141585,0.09340004213306896
149f.2,0.17722851735743742,0.9507992744139813,1.9890809537561964,0.5151802672836918,0.6616179670794019,0.3831141797534395,0.1337290700633268,2.152377070300503,2.450021067726818,0.12940265983342017,0.10926349264564061,0.10267257364289441,0.10839262459004928
150,0.13724921674987553,0.7101080025910047,1.5678644922203764,0.35559159069177176,0.6467500077113233,0.38233357862685563,0.12207950154006142,2.706240002820141,2.2962227735206375,0.1330419187534976,0.12710728433631946,0.10804577441515119,0.10834144858309941
151,0.05806325522189671,0.15391555988048902,0.34111946423579026,0.12909858221995288,3.1803805372990834,0.26748917714957093,0.08839963931601018,1.9373769187486662,2.2773313568705675,0.15068231965146764,0.11817528282324928,0.11549346024352651,0.6816792111339524
152,0.1578528452402852,1.012316886589705,1.4223051763048442,0.40537506561797554,0.7906299774319031,0.38863384496659653,0.13038706753828277,2.596847981658374,2.356498198590279,0.12798578613699688,0.11167483993700676,0.08901970109610062,0.08520802580749369
153,0.13773144373597923,0.694365606227508,1.0983114645869898,0.3245815710211752,0.9363009358293853,0.34399303875413895,0.09172508518042162,1.984075838952393,2.4342753547950235,0.1291531901619278,0.08992508087055213,0.09322409004999795,0.1266896503324534
154,0.2545482928903531,1.2575548980417481,0.6914068488957859,0.19287296671696472,0.15511201600217436,0.34486012334841903,0.08443016262020976,1.18518331581481,2.4900012651749805,0.14230482721763232,0.09803464614127771,0.11439839477993045,0.0645261573531512
155f.1,0.07552929073432414,0.2405719868928081,1.0718642694005427,0.22006410507284124,0.5688201026582759,0.3166072463649477,0.06898309591191389,2.026330559289455,2.46222744887131,0.13153572389357746,0.08670142136621205,0.08834088567181086,0.09328080917319527
155,0.07708926507640601,0.30767248364942235,0.6992707000305537,0.4089180943440507,0.686303596020068,0.38135923447857484,0.10887337103080595,3.991068842906041,2.251189485150532,0.19220773757599643,0.0904869970287779,0.16665921278112591,0.11033042115191315
156,0.06168549158475284,0.1829859954238732,0.4620234388400943,0.24360112687849425,2.156567730456246,0.28270392692152263,0.07532153541555825,2.541449533229251,2.2927341921566233,0.15137990283725677,0.09255893871071842,0.11664948438622046,0.40274939745725513
157,0.12620061079895734,0.6382474137212284,1.5867962258041606,0.48953555722501585,0.4221932738003597,0.3468117009070228,0.10148985361734941,1.7304331264251498,2.399290408303619,0.14213184981739113,0.09940834640938352,0.10313838438690932,0.08887685073716278
158f.1,0.2420545639077334,1.5387121110389412,2.1580846785464605,0.3674230290651333,0.7668773554077193,0.41970557367487693,0.09965978964937527,2.7123097591324545,2.436515642010878,0.13656872243319274,0.09492646834222522,0.12278418053568001,0.10580997208811234
159,0.058147199841423323,0.29344305182080244,1.0680447475615604,0.2996337110151028,0.8356137991190512,0.35661585310882965,0.18455857363547115,3.8442434365143883,2.2784429049695483,0.18196038372742954,0.0997375161408806,0.08777622635822384,0.08643653468688987
160,0.19646964063872294,1.3538523146652348,2.2343834612811775,1.0316621994894222,0.9319639046011167,0.41520834945005936,0.1668897979986439,3.628046402519215,2.240454195885343,0.14824505918061803,0.08407060718722553,0.12315029283143193,0.09764506191098106
161,0.11594849980148601,0.4933637343315751,2.2790258068175375,0.8944536328058533,0.6212040156542454,0.35151449152061703,0.20435278770347684,2.4322113323124044,2.3311984572627757,0.17108207135159662,0.1078173671374284,0.10538211105439282,0.08396767058022801
162f.1,0.10507084852140318,0.4541158576560984,1.8570511979999826,0.2713240500354024,0.4723852481227983,0.3338342118375161,0.060825706518413625,1.6034362188480669,2.3971253026687296,0.1225954772331926,0.10632697838267817,0.0956197169555678,0.12266147431358665
163f.1,0.11379815089377336,0.5337413496221418,1.8354437160081989,0.22900831593998622,0.42691774801483845,0.35044551343761876,0.10029667536400362,1.5590724240664258,2.5296481462253473,0.11455237752545656,0.09287450303436338,0.12592673379723426,0.09237263299129672
164f.3,0.12277926509612569,0.6005289390588961,1.7892372156728573,0.3339983055583398,0.5550798252250062,0.35589322441720667,0.06836898511007991,1.8557951752649593,2.4268923458385663,0.14863960301012577,0.076380457588842,0.11029034532228267,0.1086162862385691
165f.4,0.08541611367393576,0.4744604855699313,1.3697083942713268,0.2748077863006095,0.3578310826043089,0.33953474057275396,0.07394978972295162,1.497530018269454,2.481466053959054,0.10725590535127338,0.0817771113285614,0.11770137092569122,0.0902653020704159
166f.1,0.11351224875721018,0.44173214600712357,2.4273953922408236,0.333618801017447,0.327802206540287,0.34636659351747673,0.08924505831675213,1.4241283562636697,2.4864561273947525,0.14320439151055056,0.10086636547845694,0.10172185454675074,0.10620426081083179
167f.2,0.13000941036139715,0.6551977515128896,2.6071808021484912,0.3853569776847654,0.6794066651072014,0.33535126361332884,0.110135155645949,1.9085285417868258,2.3624572783877746,0.16061183419907468,0.0816147965879851,0.09402727754852051,0.10535854905441046
168f.7,0.19699471280762135,1.2859201994386238,2.1273748103221606,0.629290508983412,2.816867363569898,0.5215188234485063,0.43683712109212963,6.336650360487248,1.9798031762319512,0.4108779384154227,0.08170883016073761,0.10334301828314096,0.15763422129766655
169f.1,0.0848734247753044,0.44475294647631686,1.141741071036187,0.43041986811420946,0.31639276694250984,0.35673830119785693,0.15355369613156658,1.448545990156556,2.6125935472318083,0.15831638831363784,0.11264634233092297,0.11253348621450233,0.0878651079943968
170f.1,0.050566217923521506,0.14555423750223484,0.6740869076007391,0.05138453283411421,0.09283641571896527,0.29708093932499163,0.04408583400332131,0.6658673840443142,2.563251201293784,0.1337874334430225,0.10472270433678244,0.07277535514139631,0.10019243186569406
171f.4,0.13092953150449946,0.6810948790229828,1.793907425877655,0.2829579837567366,0.584963293875297,0.38467348172237076,0.08638942204267279,2.1897834231546125,2.445118686085571,0.1519763009650782,0.12260395101876609,0.09969684736156394,0.0736096792788967
172f.7,0.05678495672283773,0.23778413848505595,1.7479888190474018,0.26778386131370374,0.45511629201562503,0.33171122099104833,0.07830393492482483,1.3525754692173262,2.5607242836809196,0.12345351778193976,0.12149421911396936,0.09508572863340782,0.10881793871624945
174f.1,0.10225742165379627,0.42843115700169027,1.4721984291131707,0.26085338835427624,0.29982611410058674,0.33788270842846435,0.06369147240601776,1.2436965946948606,2.4868536578437066,0.1573789533176437,0.10191254592678001,0.11443153481747065,0.09392082471282187
175,0.09263703595184765,0.47978420887704515,0.6212148266998921,0.48920892268023025,1.420845813769696,0.4297025453420425,0.20768865867965547,5.908954812063878,2.192342958295782,0.29050173167882865,0.09285386147177842,0.13581491876590357,0.13206019815956907
176f.3,0.09589751257146689,0.4153244190368888,0.9128665461727037,0.17301133423013018,0.13570088274233208,0.3120852956641052,0.05325510556820557,0.942727102873909,2.4207648755396023,0.12053852078000059,0.09854189863273566,0.09842667058427564,0.10155366903683459
177f.7,0.09837351398323013,0.4438673515348113,1.6526517409087393,0.4146624870904781,0.35952847829153,0.34883871173208253,0.1074781959881528,1.5470413878134115,2.502490343450152,0.14254432458746402,0.10322339956050754,0.08652484770176389,0.0803422672532632
178f.1,0.09000691191047534,0.4525070460613641,1.9031441999891765,0.2919634826438434,0.3933856647387757,0.3438665186097538,0.1317761326502256,1.9079245384695656,2.5105642397800425,0.1580053144302743,0.11580589747857982,0.08857418041798905,0.0783489142455
179f.17,0.21253089148270563,1.2738420648885114,2.1790402751359568,0.6605015071450367,0.8799787830481117,0.3921353550274766,0.0904134168703285,3.2251596547112182,2.3151158804892447,0.1462108063867588,0.12463339445564546,0.11188770985247946,0.11084944804555942
180f.1,0.18867804157112186,1.0455603336726809,1.3579767554470685,0.6290691268008487,1.9670258820856075,0.37253232893684435,0.0910503331406657,3.2417926520593947,2.1431888311086382,0.16684558305703112,0.09931572934315969,0.08117964888804327,0.25091434466104773
181,0.23750453685399345,1.5338564456489499,1.7660291427234391,0.5756397194427915,1.7150597759300783,0.45023554793220794,0.12419096608736185,3.9291345709195493,2.1973683483272137,0.20529425528347742,0.11089360824058499,0.11306001359674415,0.09844719838902533
183f.1,0.2804094272202871,1.961086167900433,0.9952635000567556,0.5508411532331373,0.7049457915133254,0.48156151586760315,0.1256124663102487,3.759760998595654,2.3995124894814803,0.155978271576216,0.10213072139455166,0.10449428083345137,0.10288366915984115
184f.1,0.10850462565070484,0.5484183015236201,1.9793316842506854,0.29518026652534485,0.3708180291171857,0.34565814196414085,0.08003551823722688,1.3143812629259317,2.4909190094009976,0.12299177771889369,0.14168837244538043,0.10212742565129544,0.08738812953525649
185f.1,0.07603845331122688,0.3048146784612004,1.3567544980866362,0.175285096067796,0.19322337792793007,0.32695455868833473,0.04810257022168648,0.9922684142581669,2.5345156000122233,0.11449646581505646,0.13391385895027427,0.10736261385625263,0.09804983196852651
186,0.0476093061315579,0.13771213581035102,0.41937588792407093,0.11852055836974165,0.14034395459650548,0.27060789538705143,0.03993285997404914,0.9725158369441331,2.6480868777427538,0.14786607711030364,0.10385703993620982,0.08910503953330495,0.0768462438653175
187f.3,0.2641770791250481,1.7203517394064278,2.92774450520823,0.710994572288248,0.971935025979957,0.4437608356666612,0.13135234947908375,3.7206546776627385,2.3081179293523277,0.16906728819324082,0.07929102890140532,0.10769041225479077,0.10134456097031626
"188f,5",0.1238672980081285,0.5799508219853021,1.4209235566391476,0.3134883312090713,0.47864503697603794,0.3474868554059962,0.1098330584515171,1.5848392461838463,2.5173491292067904,0.14171965755817048,0.09026085628962753,0.07546107280242975,0.09354393983904957
189f.4,0.0600254543899565,0.23508676490750413,2.3587252702490025,0.34553077957706213,0.4846685132193984,0.3376394337610558,0.10881465157154628,1.5790942046076237,2.380559771748096,0.13431312602744436,0.08083333810915411,0.08601767523919147,0.08323417994675475
190f.1,0.07442356096190782,0.3183307170484848,2.5445756199539367,0.5263271033296057,0.6846910105261244,0.3549953183157797,0.09984987388035756,2.2757996627749777,2.332033558078884,0.14682642233183027,0.09868543338626551,0.11299115988852908,0.09747180067222627
191f.26,0.12931743303300908,0.6758081251350245,1.7844258890539155,0.32998873526357353,0.5374156719815054,0.3846166358415642,0.10419365724547985,2.445104627797484,2.4023585384388224,0.13836816879189195,0.1206117184874325,0.09400155649012165,0.10675588649489376
192f.21,0.0815013002168468,0.3041517223138211,0.8390856769689385,0.3823840387998264,0.913724038582736,0.34694822857499824,0.23247886081554683,3.9812648709740515,2.1723345000838457,0.25813563147962443,0.08838860611747651,0.10538180564776363,0.11302084267874575
193f.1,0.05052742369364646,0.22988753932976422,0.7052719203677312,0.32880240171356157,0.33197741214358445,0.30629934045539814,0.07866892583111822,0.9383860465634686,2.4877324572915422,0.13142724892383364,0.09419343305214706,0.11514592306850073,0.07454062551289597
194,0.11067996719066324,0.5185868107154973,2.290292833088526,0.30187712340868117,0.5586550697485402,0.3774896724634038,0.1114626615856966,2.5380439642816754,2.491987140301242,0.15738012050371172,0.08454086731217718,0.09845992422168227,0.15540559078904848
195,0.14672295036048455,0.6875878591650607,0.8603060203216416,0.3162969125937634,3.364669011912928,0.3386549216746564,0.06276523983600295,1.4757767851492172,2.3952221237615112,0.16949369491937585,0.08425313223600632,0.07495506633392936,0.46998150883314477
196f.1,0.3125069490061989,2.0183721110349357,3.3332116313025124,0.8846041002722232,1.1307136034146945,0.4692909862282028,0.1760844035328776,4.868248219361982,2.13123097091027,0.15958991540714437,0.09037924792964076,0.12364222586206403,0.1253938630737412
197f.1,0.17694491161471235,1.103688953876848,1.1153548470093615,0.44412904213182686,0.6577260535729237,0.39624201027940936,0.13924191435008437,3.4836318509757347,2.2462957140662887,0.15483636287013886,0.08409220083497328,0.10119179710005095,0.08800434288135095
198f.1,0.05503545202174783,0.15591480672492894,0.7232239542274757,0.24815827932895276,0.7399698674756219,0.24003740589233158,0.07076399728039286,1.246464058945904,2.499735832179458,0.17039942535875552,0.13183860351335294,0.09132707341809894,0.21109211200986647
199f.1,0.05546894573573872,0.14355090595985806,0.4198300393663151,0.17675833413751343,0.3166847663822814,0.25512217421304745,0.0808185148990788,1.4140802648765394,2.5094010919633187,0.16435515855486796,0.07540219199109104,0.1215077629431089,0.09836844315715221
200f.1,0.0661646692427606,0.2571466831048505,0.6708587048828073,0.3559543309284391,1.629434142642679,0.3785151732083218,0.12969139419265788,3.9254767176894485,2.1988911006106124,0.24932686880283952,0.07967622352690577,0.10803276863802454,0.1156570875824852
200f.1b,0.07718372348399981,0.2962775117764372,0.7011397765588739,0.20659037914180683,1.0240421323995166,0.3033382292332246,0.09203981998578253,2.2473782594384377,2.346377559629018,0.2418159639528998,0.07575976344781994,0.08451086640831805,0.10393779717697434
201f.1,0.05656307670744337,0.13771202435971613,0.46475398837650084,0.23426929146174208,0.7759809154236335,0.2843402356817433,0.06524814339207603,1.6158379232940236,2.4526200609466877,0.1971600418770081,0.0848762135366289,0.09787684200773554,0.15841478122513383
201f.1b,0.049277620042945086,0.15147106556616896,0.4403369976958032,0.15528716854878405,0.6193046033999386,0.2684496251221652,0.05474072435956884,1.4315437761718945,2.4757454085490695,0.1284001169932729,0.09375178343403791,0.10010415254781387,0.19561417901397496
202f.1,0.06796601789697519,0.29290913155212134,0.5372924613787751,0.18156884691543182,0.6503100637022882,0.31004694270010097,0.09674540124831754,1.9597896717000542,2.4561944003498675,0.19139540103316066,0.0930148075489714,0.09011958871971017,0.10893868097059757
203f.1,0.06689342036705621,0.2284020336635394,0.3792078846302323,0.12369526854687002,0.3448739778630814,0.2861571905225768,0.06588648229559689,1.4510538175574308,2.686182294626011,0.1588796172710684,0.1101066901279847,0.07081506967428929,0.08503772319189197
204f.1,0.061462402739798076,0.1963886239274469,0.990975601120955,0.2119928322095667,0.626113620702943,0.32363477692068016,0.07454711515332417,1.0337180083961186,2.4949175784926214,0.13357517397237365,0.09804996347459564,0.09289121258081323,0.12055056881614999
205d.1,0.08878752786072523,0.36902816852856124,0.6509216523015624,0.21072657403782585,1.0328831360968624,0.31135238585422054,0.1281936374869549,2.9301552054716757,2.3687269069273444,0.1901861758013894,0.09837237959007261,0.10227899623002051,0.17275475633249496
206,0.06653098778104417,0.26228926807249264,0.5266956475090385,0.23412127196373977,0.5569403520932176,0.2736393373297776,0.07232565985212096,1.6732775519081724,2.5063694031617954,0.1813371425775292,0.11727993388291737,0.10255330543887975,0.11394826679463908
207f.1,0.06610316926038848,0.26100546959368387,0.719252572854145,0.2970585408634105,1.055677738827292,0.309738347428573,0.22609363443116917,2.530513125887619,2.3179461942184063,0.20003697087662678,0.11029228622058858,0.10506507699329999,0.12194413294709396
208f.1,0.045804128966484,0.16983014436818442,0.5135138087349124,0.3151122357952994,0.33759762602632487,0.289056327258825,0.09565803127673907,1.7821046259717093,2.522530448397022,0.17829197691565477,0.09473320104134429,0.10463735003367984,0.06990114511460249
209f.1,0.0576384239938797,0.21972607019208282,0.7921859475275093,0.27206365010257894,0.2643435355391724,0.26618232014252324,0.06651342737479717,1.5811245849346751,2.409580906359612,0.16002639994151693,0.08845370793500514,0.08632153030154743,0.1008637660259561
210f.1,0.07365697969540276,0.2894898176023869,0.4401965893997695,0.17076310895856817,0.17704542435388446,0.4239639554417276,0.10166669193774804,4.55165495785802,2.405556499763621,0.19737604704313635,0.07504379629275498,0.11530447617234997,0.10012055437359817
211f.1,0.07607649763022639,0.38511424914326264,0.6533305754339094,0.17495283416482196,0.29389909541124576,0.30270812407884296,0.09933132223335238,1.7793290021673884,2.525594017569986,0.17165238235003047,0.09363136250726008,0.09172881814192281,0.1122298056933471
212f.1,0.08758459862908047,0.4386193955929194,0.7761670338556955,0.39579629750971096,0.9285752308362832,0.36943134596867494,0.12391112346233078,4.238712380959907,2.1587553921799443,0.19408522187908805,0.08035902537023203,0.08853113522598947,0.11464397700785338
212f.1b,0.07272941891603829,0.27704793076663314,0.669095809555257,0.23307609994130396,0.5446427942662332,0.3100142844511642,0.06818441708227649,2.744742927385827,2.41661067386862,0.1768772528694376,0.08352989031745821,0.11903947768919408,0.07849685410085812
213f.1,0.07128661370772851,0.27348623637666014,0.5823080575427148,0.3072255129566179,0.5154624327199473,0.30838821280248363,0.14211601537080454,2.5275374640139483,2.3720285451554264,0.15063169897875833,0.0880364851714791,0.10306459923189688,0.09473206270492722
214,0.08481611970692793,0.35880201674179796,0.7159399614890698,0.2869767794196256,0.31361633888177826,0.2825275479667289,0.10121303689649673,1.747284148734989,2.523911073451377,0.16662849041183192,0.10646098688789159,0.10613501607511105,0.11908650281605689
215f.1,0.06614691857370707,0.22298426019190187,0.475613029744594,0.18365738603988763,1.2759564549871891,0.2565137344689226,0.06822019602900203,1.6771036066499534,2.305645041378279,0.17998098611916,0.09533541294433016,0.11475471408810149,0.3188490393748176
216f.2,0.09445931128220686,0.3981472850743916,1.2678996632505892,0.4610026556936411,1.6018476306365699,0.33863080943576246,0.29702924991483814,4.948047039842184,1.9005173052251239,0.5346036711956383,0.07170881259819033,0.14264555472135554,0.19370982352432745
217f.1,0.06451372381562946,0.254335958164931,0.6516199904990992,0.2285266261944455,0.440721034660448,0.33222870685512634,0.10631128326887708,2.3471232100328048,2.505300171514817,0.1847008051064254,0.10010493532228615,0.11494546130715837,0.08371405170420405
218f.1,0.04645842402488557,0.18756538637397616,0.5399111692653055,0.16501506269216432,1.437928399880293,0.2627457631684134,0.060300989044878996,1.623797250251159,2.3902130965183352,0.15232939278301072,0.09268800287443237,0.09912134866394366,0.292918172041808
218a,0.08612150578940213,0.3465848502594002,0.6212235191341696,0.33029604725474426,2.1515944721729134,0.3090087941038709,0.11935476633836628,3.2585650597483515,2.2367346709845854,0.18946859474276775,0.09518620451568328,0.08763724905303248,0.549428316858792
219f.26,0.0810298260272142,0.3137419918842395,0.6194937525561406,0.3944157016884363,1.4397677663301671,0.40454263023887904,0.11348206978438209,4.324364513637025,2.1935651395737135,0.17194384566827248,0.08849139449533855,0.11353336131871435,0.1849879802338624
220f.1,0.07263647429416448,0.32329812101147176,0.6300017105348753,0.2633808626964925,1.262981291568759,0.3189704566190838,0.09660583239949437,2.9375422682317303,2.2691022838485897,0.1904509306905328,0.11916436187062666,0.11218564737384917,0.24279720320295148
221f.1,0.07377192640197987,0.2754746470316097,0.7093020896620534,0.25391383836751075,0.3875523251601108,0.2918791351508024,0.1192907746074568,1.5436920521495818,2.4511893069947104,0.15300183381919322,0.10281159598008997,0.09411204691009828,0.09956177852592152
222f.1,0.10148412374563626,0.5310682634604321,1.7214030040807273,0.32345590026079907,0.38497542651059197,0.338519147984621,0.09259088273252712,1.583622950958642,2.4926982907958757,0.1388606634693217,0.1129929160624772,0.09867016078904602,0.08119802147382282
223f.1,0.07618697457220074,0.2962721153906808,0.8585453067565655,0.12944143910331796,0.5044611517981131,0.31418813886027736,0.03701931438571638,1.2269101263324655,2.472281022374697,0.1575357464375218,0.09429178933595028,0.07886114242613484,0.09068808343944396
224f.1,0.08140017340334842,0.2752080678236495,2.744146520133429,0.3146858653040405,0.28928047662131745,0.35445672628193226,0.0768197160254916,2.376360765632855,2.3229083961016745,0.1415818347986322,0.11291924190816949,0.10651830624934455,0.08289408245158338
